Radius,Resolution,Gitter,Distance 1,Distance 2,Highest Vote,Layer 1 mean,Layer 2 mean,Layer 3 mean,Layer 4 mean,Layer 5 mean,Layer 6 mean,Layer 7 mean,Layer 8 mean,Layer 9 mean,Layer 10 mean,Layer 11 mean,Layer 12 mean,Layer 13 mean,Layer 14 mean,Layer 15 mean,Layer 16 mean,Layer 17 mean,Layer 18 mean,Layer 19 mean,Layer 20 mean,Confidence
0.1,0.003,0.03,0.004757379,0.004390259,12,6.375,5.666666667,5.5,5.675,5.166666667,4.803571429,4.464285714,4.170138889,3.894444444,3.595454545,3.323863636,3.08974359,2.892857143,2.710714286,2.544791667,2.40625,2.27124183,2.154239766,2.049342105,1.95297619,0.138396734
0.1,0.005,0.01,0.001666667,0.004778135,22,13.75,12.25,10.39583333,9.15,7.683333333,6.648809524,5.808035714,5.173611111,4.65,4.238636364,3.873106061,3.588141026,3.343406593,3.142857143,2.958333333,2.786764706,2.647058824,2.534356725,2.420394737,2.32797619,0.167465101
0.1,0.005,0.03,0.009013878,0.00015,16,10.5,9.375,9.104166667,8.45,7.325,6.404761905,5.638392857,5.069444444,4.608333333,4.225,3.893939394,3.616987179,3.376373626,3.157142857,2.975,2.805147059,2.684640523,2.546783626,2.4375,2.330357143,0.137310803
0.11,0.001,0.01,0.006043135,0.027810789,5,0.625,1.041666667,0.8125,0.8125,0.783333333,0.75,0.727678571,0.673611111,0.661111111,0.622727273,0.596590909,0.565705128,0.550824176,0.533333333,0.514583333,0.502757353,0.487745098,0.477339181,0.4625,0.451785714,0.283233287
0.11,0.001,0.03,0.00161135,0.027797344,5,1,1.166666667,0.916666667,0.8625,0.791666667,0.726190476,0.696428571,0.666666667,0.644444444,0.622727273,0.613636364,0.581730769,0.561813187,0.538095238,0.5375,0.518382353,0.504084967,0.487573099,0.473026316,0.45952381,0.27219293
0.11,0.003,0.01,0.002801785,0.023474821,11,6,5.291666667,4.479166667,3.9125,3.516666667,3.220238095,2.973214286,2.8125,2.788888889,2.761363636,2.731060606,2.679487179,2.598901099,2.539285714,2.434375,2.322610294,2.23120915,2.139619883,2.059868421,1.986904762,0.151766995
0.11,0.003,0.03,0.008788908,0.035878107,9,4,3.625,3.083333333,3.1125,2.966666667,2.767857143,2.540178571,2.423611111,2.338888889,2.243181818,2.153409091,2.086538462,2.071428571,2.055952381,2.004166667,1.971507353,1.924019608,1.869883041,1.834210526,1.798214286,0.155519524
0.11,0.005,0.01,0.00125,0.016050408,16,8.75,6.708333333,5.958333333,5.5375,5.275,5.130952381,4.897321429,4.548611111,4.227777778,3.9,3.609848485,3.360576923,3.157967033,2.983333333,2.8375,2.675551471,2.555555556,2.444444444,2.342105263,2.23452381,0.161395692
0.11,0.005,0.03,0.005717719,0.017599507,12,7,6.583333333,5.729166667,5.1875,4.891666667,4.755952381,4.602678571,4.465277778,4.111111111,3.863636364,3.604166667,3.352564103,3.171703297,3,2.822916667,2.665441176,2.529411765,2.407894737,2.333552632,2.241666667,0.131406562
0.15,0.001,0.01,0.003986657,0.060341031,4,0.125,0.458333333,0.416666667,0.4125,0.416666667,0.422619048,0.392857143,0.347222222,0.327777778,0.295454545,0.276515152,0.261217949,0.244505495,0.238095238,0.227083333,0.216911765,0.218954248,0.214912281,0.213815789,0.20952381,0.402550866
